Mineral,(Mg+Fe)/Al,(Mg+Fe)/Si,(Ca+Na)/Al,K/(K+Na+Ca),K/(Al+Si),Al/Si,Fe/Si,Ca/Si,K/Si,K/Al,Ca/Na,P/Ca,Ti/Fe,Mg/Al,|Na|,|Mg|,|Al|,|Si|,|P|,|K|,|Ca|,|Ti|,|Fe|
Plg,0.937975801,0.220808782,0.006745599,0.823625255,0.006002434,0.235409892,0.000422973,0.001586758,0.007415467,0.031500234,1298,1.775038521,1.306358382,0.936179052,8.32406E-07,0.150066135,0.160296403,0.68092467,0.001917863,0.005049374,0.001080463,0.000376247,0.000288012
Plg,0.660607834,0.055143948,0.084074,0.544977074,0.007757863,0.08347456,0.000547762,0.007016754,0.008405447,0.100694712,5457,0.210738501,0.744131455,0.654045811,1.11238E-06,0.047231464,0.072214306,0.865105559,0.001279232,0.007271599,0.006070233,0.000352623,0.000473872
Plg,0.794941214,0.170353826,0.006850969,0.45,0.000989222,0.214297388,0.000980579,0.001465421,0.001201209,0.005605338,538,0.615241636,0.75,0.790365427,1.96106E-06,0.121942706,0.154286488,0.719964387,0.000649111,0.000864828,0.001055051,0.000529487,0.000705982
Plg,0.963976428,0.248737274,0.118746264,0.320396891,0.011482474,0.258032527,0.001392745,0.007367006,0.014445326,0.055982578,0.316541994,3.013460963,2.878164557,0.958578871,0.014748064,0.156739199,0.163512053,0.633687756,0.014067985,0.009153826,0.004668382,0.002540169,0.000882566
Plg,0.792496729,0.198590184,0.029717276,0.650521809,0.011084008,0.250588017,0.002926544,0.005999914,0.013861527,0.055316002,4.14679803,1.489427417,0.218217243,0.780818022,0.00097758,0.132199661,0.169309183,0.675647563,0.006037882,0.009365507,0.004053828,0.000431484,0.001977312
Plg,0.782535036,0.165422261,0.028020224,0.57431613,0.006596911,0.211392785,0.001288157,0.005921398,0.00799145,0.037803796,3158,0,1.636098981,0.77644137,1.34621E-06,0.117841546,0.151771339,0.717958935,0,0.005737533,0.004251321,0.001513136,0.000924844
Plg,1.012559357,0.246199885,0.068654908,0.488705254,0.012834899,0.243146126,0.000402927,0.007062996,0.015955655,0.065621669,0.733423049,1.641367807,1.201754386,1.010902219,0.006277528,0.160225174,0.158497203,0.651859873,0.007556994,0.010400851,0.004604083,0.000315643,0.000262652
Plg,0.885603589,0.209268428,0.041246941,0.616667456,0.012682575,0.236300339,0.001216677,0.008513124,0.015679472,0.066353997,6.901367188,0.6820433,0.432673267,0.880454731,0.000834982,0.140829796,0.159951206,0.676897912,0.003930286,0.010613402,0.005762516,0.000356335,0.000823566
Plg,0.903643443,0.209494487,0.036643026,0.528580374,0.007732471,0.231833129,0.00119608,0.008051776,0.009525114,0.04108608,18.16363636,1.130930931,0.820754717,0.898484216,0.000301674,0.141754033,0.157770199,0.680533448,0.00619694,0.006482159,0.005479503,0.000668072,0.000813972
Plg,0.933766865,0.228580331,0.147288885,0.340568823,0.0149592,0.244793791,0.000597666,0.025529685,0.018621119,0.076068594,2.425457481,0.881615444,2.056872038,0.931325357,0.006782965,0.146916179,0.157749574,0.6444182,0.014504155,0.011999788,0.016451794,0.000792198,0.000385147
Plg,0.885568227,0.213733213,0.012268974,0.769685039,0.007971762,0.241351492,0.000442905,0.002959553,0.009895759,0.041001442,1871,2.718866916,2.392857143,0.883733124,1.07092E-06,0.144403095,0.163401248,0.67702605,0.005447779,0.006699687,0.002003695,0.000717518,0.000299858
Plg,0.805900768,0.176493809,0.007058154,0.39314845,0.000821502,0.219001911,0.000914153,0.001543672,0.001001413,0.004572621,743,0.001345895,0.622727273,0.801726591,1.48548E-06,0.125538302,0.15658493,0.714993442,1.48548E-06,0.000716004,0.001103715,0.000407023,0.000653613
Spl,0.550393924,566.3446602,0.003420295,0.733357852,0.009397858,1028.980583,171.1262136,3.514563107,9.67961165,0.009406992,724,0.056629834,0.02972881,0.384087371,3.00615E-06,0.244745995,0.637214378,0.000619268,0.000123252,0.00599427,0.002176455,0.003150449,0.105972927
Spl,0.451927521,23.13535258,1.32067E-06,0.999833749,0.007790347,51.19261713,2.12865932,0,0.406598607,0.007942524,0,65535,0.002858504,0.410346148,8.91649E-07,0.277044149,0.675147434,0.013188375,0.001102969,0.005362375,0,8.02484E-05,0.028073557
Spl,0.45268103,72.14235774,1.21865E-06,0.998835856,0.001039082,159.3668674,6.323752185,0,0.166634298,0.001045602,0,65535,0.005558797,0.413000561,8.31412E-07,0.281765553,0.682240123,0.004280941,0.003777105,0.000713352,0,0.000150486,0.027071609
Spl,0.464034493,563.2854839,1.32871E-06,0.999322034,0.001956906,1213.887097,61.93064516,0,2.377419355,0.001958518,0,65535,0.006484882,0.413016038,9.03837E-07,0.28094874,0.680236878,0.000560379,0.001991153,0.001332256,0,0.000225055,0.034704635
Spl,0.447581072,275.1030508,1.10302E-06,0.998742138,0.000874377,614.6440678,22.96067797,0,0.538305085,0.0008758,0,65535,0.005433017,0.410225017,7.59196E-07,0.282352566,0.688287049,0.001119814,0.001785629,0.000602802,0,0.000139692,0.025711689
Spl,0.454932268,380.6754386,2.32956E-06,0.998398719,0.001450749,836.7738791,34.57407407,0.000974659,1.21539961,0.001452483,1,1101,0.001465904,0.413613968,7.98383E-07,0.283505957,0.685436129,0.000819141,0.00087902,0.000995584,7.98383E-07,4.15159E-05,0.028321056
Spl,0.454256977,262.9583622,1.19881E-06,0.999004975,0.00120153,578.8757807,23.47189452,0,0.696738376,0.001203606,0,65535,0.004967034,0.4137096,8.22308E-07,0.283778572,0.685936638,0.001184946,0.000322345,0.000825597,0,0.000138148,0.027812931
Spl,0.461795552,784.0843373,2.83837E-06,0.999145664,0.003317519,1697.903614,90.59036145,0.002409639,5.636144578,0.003319473,1,1119,0.007102008,0.40844131,9.66962E-07,0.278291611,0.681350304,0.000401289,0.00108203,0.002261724,9.66962E-07,0.000258179,0.036352929
Spl,0.45533209,532.8944365,1.2189E-06,0.999199359,0.001519892,1170.342368,49.69900143,0,1.780313837,0.001521191,0,65535,0.008008267,0.412866737,8.35813E-07,0.283106549,0.685709271,0.000585905,0.000202267,0.001043095,0,0.000233192,0.029118886
Spl,0.440682543,70.37905418,0.000369862,0.480063796,0.000339373,159.7046566,5.633629281,0,0.054538866,0.000341498,0,65535,0.004470603,0.405407245,0.000252651,0.276931948,0.683095704,0.004277243,0.011005048,0.000233276,0,0.000107725,0.024096404
Spl,0.463792019,250.5837838,9.00412E-05,0.964,0.002406648,540.2934363,29.1011583,0.023938224,1.302702703,0.002411102,0.96875,221.8387097,0.013161386,0.409930254,3.09297E-05,0.277226842,0.676278074,0.001251687,0.006646988,0.001630576,2.99632E-05,0.00047941,0.036425531
Spl,0.453261609,1033.395137,2.26639E-05,0.990690033,0.002410653,2279.908815,105.4316109,0.048632219,5.498480243,0.002411711,16,189.8125,0.00648658,0.407017825,9.1283E-07,0.278687058,0.6847048,0.000300321,0.002772265,0.00165131,1.46053E-05,0.000205387,0.031663341
Spl,0.413613418,10.62098054,0.000455087,0.891717461,0.003607207,25.6785203,1.326780946,0.011647255,0.096234957,0.003747683,301,7.76744186,0.022398507,0.361944516,1.03111E-06,0.247662983,0.684256764,0.026647048,0.002410742,0.002564378,0.000310365,0.000791895,0.035354796
Spl,0.549764416,122515,0.009795827,0.421415319,0.007134812,222850,38174,2182,1590,0.007134844,2182,0,0.117802693,0.378465335,2.82777E-06,0.238496646,0.630167743,2.82777E-06,0,0.004496149,0.006170186,0.012716466,0.107947155
Spl,0.454276487,38.60909343,0.00097697,0.806524548,0.004025251,84.99029665,4.916273912,0.082894372,0.34613252,0.004072612,598,2.852842809,0.018214628,0.396431367,1.10582E-06,0.268780106,0.677999089,0.007977371,0.001886525,0.002761227,0.000661279,0.000714358,0.039218939
Spl,0.517554084,139.3306998,0.003027,0.758366801,0.009465093,269.2099323,36.90406321,0.813769752,2.557562077,0.009500252,721,0.055478502,0.01749396,0.380471239,2.72886E-06,0.247644309,0.650888381,0.002417773,0.000109155,0.006183603,0.00196751,0.00156091,0.089225631
Spl,0.460487375,540.6136012,2.23808E-05,0.991850431,0.002721556,1174.003091,60.28902628,0.024729521,3.197836167,0.002723874,16,90,0.013433486,0.409133995,8.97623E-07,0.278954162,0.681816142,0.000580762,0.001292576,0.001857181,1.4362E-05,0.000470354,0.035013563
Spl,0.464118835,67.87405845,0.000362602,0.851602024,0.002066712,146.2428442,8.97077433,0.052726725,0.304308527,0.002080844,175,18.48,0.022502855,0.402777205,1.3907E-06,0.271881601,0.675017349,0.004615729,0.00449752,0.001404606,0.000243372,0.000931768,0.041406664
Spl,0.450148317,61.15169853,0.003871425,0.098113208,0.000418082,135.8478889,4.427726585,0,0.057213588,0.000421159,0,65535,0.007610114,0.417555049,0.002594178,0.279796753,0.67008351,0.004932602,0.020304327,0.000282212,0,0.000166206,0.021840211
Spl,0.476006883,215.7505792,4.08886E-05,0.985576923,0.002787907,453.2509653,29.0015444,0.017760618,1.266409266,0.002794058,23,143.1304348,0.013872248,0.412021262,1.14531E-06,0.276980836,0.672248889,0.001483171,0.003770348,0.001878302,2.6342E-05,0.000596704,0.043014262
Spl,0.439529922,29.90743322,0.000766395,0.844151336,0.004091039,68.04413473,4.241927991,0.05203252,0.282462253,0.004151162,448,1.966517857,0.014538784,0.37718909,1.16786E-06,0.25807401,0.684203273,0.010055287,0.001028886,0.002840239,0.000523202,0.000620134,0.042653802
Spl,0.459078049,1456.957447,8.98352E-05,0.95248227,0.00180016,3173.659574,153.7234043,0.280851064,5.714893617,0.001800727,66,0.954545455,0.007446367,0.41064078,9.17286E-07,0.280928147,0.684121405,0.000215562,5.7789E-05,0.001231916,6.05409E-05,0.00024675,0.033136973
Spl,0.445649573,39.34824631,0.001821424,0.077186964,0.000150643,88.29414109,2.986149861,0,0.013451574,0.00015235,0,65535,0.004704862,0.411829098,0.001229827,0.278067328,0.67520078,0.007647175,0.014808973,0.000102867,0,0.000107438,0.022835612
Spl,0.449796316,383.6987061,1.08342E-06,0.998909487,0.000991254,853.0499076,32.95009242,0,0.846580407,0.000992416,0,65535,0.003309772,0.411170098,7.424E-07,0.281748174,0.685235077,0.000803277,0.004977049,0.000680038,0,8.76032E-05,0.02646804
Spl,0.454001476,514.5293383,1.10158E-06,0.99890471,0.001003752,1133.320849,43.01872659,0,1.138576779,0.001004638,0,65535,0.006877938,0.416043358,7.54298E-07,0.284883265,0.684744172,0.000604193,0.002909327,0.00068792,0,0.000178769,0.0259916
Spl,0.456784808,307.4751262,1.07109E-06,0.997983871,0.000529402,673.1290555,25.05263158,0,0.356885364,0.000530189,0,65535,0.003280764,0.419566638,7.29256E-07,0.28566428,0.680855563,0.001011478,0.006683634,0.000360982,0,8.31352E-05,0.025340198
Spl,0.453877426,220.2082873,0.000185615,0.846948357,0.001025035,485.1712707,19.07569061,0.089502762,0.498342541,0.001027148,162,22.69135802,0.013612535,0.414559989,7.78963E-07,0.283581485,0.68405416,0.001409923,0.002863468,0.000702625,0.000126192,0.000366113,0.026895256
Spl,0.44087888,33.83566124,1.15187E-06,0.999307479,0.001640776,76.74593352,2.700583451,0,0.127563649,0.001662155,0,65535,0.020229795,0.405690261,7.86317E-07,0.276940787,0.682640955,0.008894816,0.005880864,0.001134655,0,0.000485944,0.024021193
Spl,0.463038532,297.7571984,1.21018E-06,0.999203822,0.001516424,643.0505837,29.492607,0,0.976653696,0.001518782,0,65535,0.01248087,0.417174944,8.24675E-07,0.284281943,0.681445391,0.001059707,0.000533565,0.001034967,0,0.000390071,0.031253531
Spl,0.443356102,24.60512506,0.004625429,0.078741735,0.000388347,55.49743189,1.694227334,0,0.021940598,0.000395344,0,65535,0.001120374,0.41282807,0.003083003,0.275163722,0.666533459,0.012010168,0.022575387,0.00026351,0,2.27973E-05,0.020347954
Spl,0.445481036,125.7349869,1.15634E-06,0.999013807,0.001167234,282.2454308,10.93407311,0,0.330613577,0.001171369,0,65535,0.010447137,0.406741443,7.94399E-07,0.279429685,0.686995855,0.002434037,0.003442923,0.000804726,0,0.000278039,0.02661394
Spl,0.455502972,213.083237,1.23565E-06,0.998272884,0.000712683,467.7976879,18.50520231,0,0.334104046,0.000714206,0,65535,0.006465921,0.415944841,8.44483E-07,0.284269738,0.683431336,0.001460955,0.003138942,0.000488111,0,0.000174808,0.027035266
Spl,0.449291597,38.89946271,0.001521988,0.222043011,0.000429443,86.57954649,2.868135871,0,0.037610418,0.000434403,0,65535,0.003778378,0.416164421,0.001024978,0.280264667,0.673446966,0.007778361,0.01479879,0.000292547,0,8.42933E-05,0.022309396
Spl,0.455122324,367.1204934,2.35239E-06,0.998460354,0.001523635,806.6413662,33.55313093,0.000948767,1.230550285,0.001525523,1,520,0.004382864,0.413526229,8.06339E-07,0.283492706,0.685549516,0.000849881,0.000419296,0.001045822,8.06339E-07,0.000124983,0.028516183
Spl,0.608042863,74.48525074,0.033333333,0.583684211,0.046355678,122.5,26.45501475,4.08259587,5.724926254,0.046734092,5536,0.031069364,0.225740808,0.392083559,3.44782E-06,0.224553334,0.572718058,0.004675249,0.000593026,0.026765458,0.019087154,0.027920479,0.123683793
Spl,0.453852554,323.0685279,1.18851E-06,0.998961578,0.001141742,711.8358714,29.46446701,0,0.813874788,0.001143346,0,65535,0.003416889,0.412460333,8.14147E-07,0.28254144,0.685014817,0.000962321,0.002246231,0.000783209,0,9.68834E-05,0.028354284
Spl,0.471595982,221.6655738,0.000408064,0.917952314,0.004555737,470.0327869,29.23114754,0.190983607,2.145901639,0.00456543,233,4.961373391,0.011412708,0.40940639,1.17715E-06,0.276360289,0.67502681,0.001436127,0.001360789,0.003081787,0.000274277,0.000479101,0.041979642
Spn,0.176366789,0.026210607,4.769068119,0.000455919,0.000281453,0.148614188,0.014090971,0.69435276,0.000323281,0.002175302,48.22421102,0.008950316,32.80603241,0.081551006,0.006120784,0.005152068,0.063176023,0.425100884,0.002641864,0.000137427,0.295169972,0.196510894,0.005990084
Spn,0.117270789,0.01914242,4.340995025,8.8404E-05,5.38567E-05,0.163232633,0.011919347,0.706738132,6.26479E-05,0.000383795,381.2140175,0.009665452,37.58808643,0.044250178,0.000790283,0.003079038,0.069582505,0.426278152,0.002911882,2.67054E-05,0.301267025,0.190983453,0.005080957
Spn,0.198256612,0.033208653,4.147286717,0.0015642,0.000932184,0.16750338,0.016390266,0.676092835,0.001088328,0.00649735,36.36528906,0.014247625,26.95765741,0.100406253,0.007918236,0.007162976,0.071339939,0.42590149,0.004102589,0.000463521,0.287948946,0.188181666,0.006980639
Spn,0.111375054,0.017448702,4.686724556,2.39723E-05,1.5218E-05,0.156666164,0.012283746,0.731467512,1.76021E-05,0.000112354,262.7732611,0.008357111,38.00409417,0.032967915,0.001168946,0.002168939,0.065789376,0.419933538,0.002567035,7.39171E-06,0.30716774,0.196038678,0.005158357
Spn,0.123582564,0.019911134,4.569326606,7.81003E-05,4.95224E-05,0.161116048,0.013447465,0.734213278,5.75013E-05,0.000356894,371.0832232,0.009405148,35.00097182,0.040118099,0.000826174,0.00269898,0.067275874,0.417561597,0.002883423,2.40103E-05,0.306579269,0.196535527,0.005615145
Spn,0.10408172,0.014778475,5.71676896,0,0,0.141989152,0.014778475,0.811719178,0,0,65535,0.002856714,35.03505155,0,0,0,0.057056517,0.401837152,0.0009318,0,0.326178923,0.208057069,0.00593854
Spn,0.102704806,0.014384607,5.641369916,0,0,0.140057778,0.014384607,0.790117737,0,0,65535,0.004953261,34.89579386,0,0,0,0.057156267,0.408090631,0.001597128,0,0.322439646,0.204846104,0.005870223
Spn,0.188956794,0.023629254,8.851975554,0.004093478,0.00404417,0.125051097,0.023158269,1.106949258,0.004549898,0.036384309,65535,0.000734556,29.32655411,0.003766345,0,0.000160191,0.042532291,0.340119297,0.000276557,0.001547508,0.376494804,0.230992778,0.007876574
Spn,0.116703723,0.015537711,6.34916505,0.000175062,0.000130618,0.133138088,0.015147221,0.845315698,0.000148008,0.001111689,65535,0.001765823,35.47609148,0.002932968,0,0.000154161,0.0525615,0.394789352,0.000589294,5.84321E-05,0.333721637,0.212145662,0.005979962
Spn,0.168102598,0.019868631,8.843472542,0.001054923,0.000987139,0.118193478,0.019868631,1.045240779,0.001103813,0.009339033,65535,0.000275165,33.00273865,0,0,0,0.041611363,0.352061411,0.000101258,0.00038861,0.367988944,0.230853437,0.006994978
Spn,0.159192892,0.01853954,8.526343942,0.001027105,0.000914442,0.116459595,0.01853954,0.992974563,0.001020938,0.008766456,65535,0.000742367,33.91263767,0,0,0,0.042219116,0.362521579,0.000267233,0.000370112,0.359974707,0.227926269,0.006720983
Spn,0.123271084,0.019498773,4.771075296,0.000100079,6.52187E-05,0.158177992,0.01346408,0.748496048,7.55348E-05,0.00047753,121.0558464,0.014618323,35.50190343,0.038151275,0.002553536,0.00249226,0.065325726,0.412988717,0.004518822,3.1195E-05,0.309120423,0.197408807,0.005560513
Spn,0.123425447,0.019589812,4.711144745,0.000969761,0.000626413,0.158717777,0.012770574,0.747739836,0.000725836,0.004573121,289480,0.011154484,36.61003236,0.042964554,1.07508E-06,0.002838218,0.066059532,0.416207517,0.003471442,0.000302098,0.31121494,0.194589969,0.005315209
Spn,0.108642502,0.016863634,4.845872373,0.000700439,0.000456386,0.155221334,0.013058428,0.751821099,0.000527227,0.003396617,2078.732394,0.010535944,36.58864833,0.02451471,0.00015004,0.001578592,0.064393663,0.414850599,0.003286092,0.000218721,0.311893433,0.198211563,0.005417297
Spn,0.109368128,0.01754386,4.438835948,0.000135397,8.30918E-05,0.160411081,0.01219604,0.710385212,9.64207E-05,0.000601085,429.6870555,0.008272917,37.17508677,0.03333822,0.000703709,0.002276292,0.068278757,0.425648628,0.002501519,4.10413E-05,0.302374491,0.192984335,0.005191228
Spn,0.162515829,0.019396862,8.40619912,0.001743726,0.001565685,0.119353678,0.019396862,1.003310782,0.001752555,0.014683712,65535,0.001197991,32.6270872,0,0,0,0.042965759,0.35998689,0.000432689,0.000630897,0.361178728,0.227822421,0.006982616
Spn,0.116416407,0.014914519,6.724043216,8.84998E-05,6.75855E-05,0.128113545,0.014914519,0.861441013,7.62441E-05,0.000595129,65535,0.002471405,36.90719622,0,0,0,0.050100573,0.391063823,0.000832563,2.98163E-05,0.336878416,0.21526228,0.005832529
Spn,0.114914158,0.015651682,5.839434712,0.000444926,0.00031159,0.136203255,0.013676256,0.795198286,0.00035403,0.002599275,5240.980392,0.008773243,37.83772025,0.014503517,6.13779E-05,0.000799116,0.055098096,0.404528485,0.00282218,0.000143215,0.321680358,0.209334736,0.005532435
Spn,65535,0.090745072,65535,4.96128E-06,2.22742E-05,0,0.090745072,4.489586814,2.22742E-05,65535,65535,0,28.82670594,,0,0,0,0.122007229,0,2.71761E-06,0.547762046,0.319156453,0.011071555
Spn,0.278260009,0.04853768,4.068310337,0.014317226,0.008776792,0.174432827,0.018415861,0.667883212,0.010307753,0.059092965,15.99196977,0.051170433,24.05865024,0.172684347,0.017256558,0.012446201,0.072074863,0.41319552,0.014121318,0.004259117,0.275966351,0.183070722,0.007609351
Spn,0.137559994,0.021922574,4.352345564,0.000309383,0.000185154,0.159367367,0.011954403,0.693034617,0.000214661,0.001346958,1180.168067,0.013254771,37.53973168,0.062548382,0.000251699,0.004272542,0.068307788,0.428618414,0.003937295,9.20077E-05,0.297047399,0.192348978,0.005123877
Spn,0.221238146,0.021731107,11.57049562,0.003582435,0.003720655,0.098224956,0.021731107,1.136511424,0.004086116,0.041599571,65535,0.000467777,32.92761828,0,0,0,0.032998614,0.335949389,0.000178602,0.001372728,0.381810318,0.240389796,0.007300552
Spn,0.10683119,0.013028823,6.490174316,0,0,0.12195711,0.013028823,0.791522905,0,0,65535,0.001934748,39.43776737,0,0,0,0.049944188,0.409522557,0.000627142,0,0.324146484,0.210424033,0.005335597
Spn,0.119959155,0.01902281,4.476714072,0.000171868,0.000105329,0.158577396,0.012275885,0.708110391,0.000122031,0.000769538,394.4313725,0.013375754,36.86293252,0.042546579,0.000764066,0.002871491,0.067490527,0.425599917,0.004031074,5.19365E-05,0.301371724,0.192594649,0.005224616
Spn,0.187334376,0.031807906,3.911232048,8.2619E-05,4.6907E-05,0.169792147,0.011261825,0.650314962,5.48715E-05,0.000323169,47.18745023,0.006483513,37.00253362,0.121007252,0.00602686,0.008985099,0.07425257,0.43731451,0.00184386,2.39961E-05,0.284392169,0.182235976,0.004924959
Spn,0.101846639,0.014192688,5.541230342,0,0,0.139353523,0.014192688,0.772189968,0,0,65535,0.003007417,34.61765248,0,0,0,0.057598952,0.413329716,0.000959874,0,0.31916906,0.203076138,0.00586626
Spn,0.11027545,0.016142282,5.403458873,0.001421647,0.000982287,0.146381469,0.014278529,0.790963451,0.001126076,0.007692748,283070,0.014590031,35.18003914,0.012732166,1.13197E-06,0.000755022,0.059300354,0.405108341,0.004675024,0.000456183,0.320425891,0.203493703,0.005784351
Spn,0.102247191,0.016098169,4.632520969,0.000457552,0.000288457,0.157443628,0.012046842,0.728840164,0.000333873,0.002120589,1399.617225,0.012371804,38.38055843,0.02573192,0.000219295,0.001706096,0.066302713,0.421120336,0.00379727,0.000140601,0.306929415,0.194711102,0.00507317
Spn,0.093813162,0.014660264,4.702998932,0.000171179,0.000108822,0.156270864,0.01215654,0.734220122,0.000125828,0.000805193,1017.508897,0.012632904,38.81495564,0.016021691,0.000302282,0.001048843,0.065463922,0.418913162,0.003885559,5.27111E-05,0.307574473,0.197666513,0.005092535
Spn,0.177261181,0.02036271,8.899713836,0.001713162,0.001573676,0.114874049,0.02036271,1.022346162,0.001754451,0.015272821,65535,0.000310705,31.54362416,0,0,0,0.040997621,0.356891927,0.000113366,0.000626149,0.364867092,0.229236559,0.007267287
Spn,0.108950206,0.017166735,4.419729291,0.000206529,0.000124274,0.157564963,0.010953555,0.68963785,0.000143855,0.000912991,102.0682663,0.010472816,40.70877632,0.039432497,0.002906831,0.002673027,0.067787419,0.430218862,0.003107234,6.18893E-05,0.296695211,0.1918371,0.004712426
Spn,0.36677189,0.073219866,3.538397847,0.014882796,0.008895855,0.199633255,0.017575351,0.626152535,0.010671763,0.053456841,7.804532578,0.060724303,24.1719324,0.278733699,0.032709828,0.022686494,0.081391284,0.407704036,0.015501999,0.004350921,0.255284916,0.173204982,0.007165541
Spn,0.101998622,0.014222954,5.777887171,3.74862E-05,2.6507E-05,0.139442614,0.014222954,0.80568369,3.02032E-05,0.000216599,65535,0.002136796,35.96718147,0,0,0,0.056393754,0.404422665,0.000696247,1.22149E-05,0.325836745,0.20688629,0.005752085
Spn,0.110005203,0.017337248,4.139059064,0,0,0.157603894,0.0102558,0.639023358,0,0,48.01629895,0.015804943,40.45137993,0.044931939,0.005909008,0.003144189,0.069976698,0.444003608,0.004484315,0,0.283728677,0.184199894,0.004553612
Spn,0.160235702,0.026512583,4.061228763,0,0,0.1654599,0.01088565,0.66246814,0,0,69.71614583,0.015098427,39.37485792,0.094445441,0.004126858,0.006786747,0.071858913,0.434298058,0.004343948,0,0.287708627,0.186149233,0.004727617
Spn,0.184870664,0.030267571,4.124190673,0.000280534,0.000162819,0.163722955,0.012208424,0.672794777,0.000189476,0.001157299,276.8809273,0.013449536,35.41946309,0.110303087,0.001051512,0.007814872,0.070849076,0.432737587,0.003915746,8.19936E-05,0.291143588,0.18712258,0.005283044
Spn,0.102384655,0.012774214,6.115215137,0,0,0.124766884,0.012774214,0.762976338,0,0,65535,0.003652291,39.25738397,0,0,0,0.051882733,0.415837368,0.001158777,0,0.317274072,0.208535055,0.005311996
Spn,0.123038988,0.019259384,4.726601865,0.000192758,0.000123336,0.156530738,0.014026403,0.738155171,0.000142641,0.000911268,433.3661741,0.013159291,33.99601196,0.033431012,0.000709018,0.002178279,0.065157433,0.41625967,0.004043379,5.93759E-05,0.307264228,0.198489991,0.005838626
Spn,0.108678688,0.014836035,4.849646736,0,0,0.136512826,0.011009703,0.661359514,0,0,973.3474576,0.011266379,40.12290795,0.028029105,0.000300307,0.001691137,0.060335021,0.441973273,0.003293199,0,0.292303229,0.195237841,0.004865994
Vrm,2.047972715,0.736884964,0.215612648,0.709773197,0.139525312,0.359811905,0.076029361,0.040282142,0.18972818,0.527298228,1.0800123,1.264335744,0.402986876,1.836669642,0.015251166,0.270225147,0.147127791,0.408901954,0.020825439,0.077580223,0.016471447,0.012528279,0.031088554
Vrm,2.152703317,0.773415821,0.11351204,0.789792519,0.112726967,0.35927655,0.077943913,0.012245764,0.153227123,0.42648796,0.429127102,2.229272194,0.178722513,1.935756474,0.012051216,0.293704443,0.151725925,0.422309571,0.011528689,0.06470928,0.005171503,0.005882913,0.03291646
Vrm,2.02099721,0.718714921,0.047575157,0.897891713,0.109747575,0.355623906,0.082192088,0.006169458,0.148776436,0.418353304,0.573934837,3.344978166,0.205189839,1.78987639,0.004719752,0.279478737,0.156144156,0.439071033,0.009060978,0.065323423,0.00270883,0.007404925,0.036088165
Vrm,2.058698636,0.711294505,0.055916537,0.904290481,0.13566376,0.345506861,0.09474483,0.014778979,0.182536521,0.528315183,3.254874652,1.514120668,0.208283273,1.784478814,0.001973501,0.267975554,0.150170208,0.43463741,0.00972595,0.079337201,0.006423497,0.008577032,0.041179648
Vrm,2.01842406,0.764833387,0.129425564,0.787065809,0.131461677,0.378926015,0.074925924,0.018771938,0.181275927,0.478393985,0.620134026,2.131738708,0.198612843,1.820691729,0.01246236,0.284032208,0.156002361,0.411696095,0.016474788,0.074630591,0.007728334,0.006126553,0.03084671
Vrm,1.706266559,0.534703644,0.092287312,0.816914261,0.098251914,0.313376384,0.122820572,0.005690729,0.129041744,0.411778775,0.244973939,4.897669706,0.076941132,1.314339859,0.011368478,0.201571102,0.153362998,0.489389138,0.013639916,0.063151628,0.002784981,0.004624705,0.060107054
Vrm,2.04931678,0.715841152,0.04040759,0.918004215,0.117115078,0.349307222,0.084267947,0.013991927,0.15802422,0.452393222,114,1.080896686,0.215529518,1.80807371,5.40552E-05,0.27815583,0.153840979,0.440417402,0.006660797,0.069596616,0.006162288,0.007998962,0.03711307
Vrm,2.016902836,0.776035206,0.123247924,0.731845815,0.093461931,0.384765787,0.081723669,0.012369307,0.129422884,0.336367963,0.352881699,1.634192932,0.205059631,1.804504352,0.014761231,0.292388787,0.162032741,0.421120451,0.008512459,0.054502623,0.005208968,0.007057231,0.034415508
Vrm,2.055171483,0.7602191,0.046907913,0.884392679,0.09689604,0.369905434,0.078612813,0.003709377,0.132738412,0.35884418,0.271906273,7.615798923,0.175272142,1.842650104,0.005874543,0.29351205,0.159288,0.430618168,0.012164906,0.057159572,0.001597325,0.005933331,0.033852105
Vrm,2.055657541,0.80434119,0.116673168,0.750202658,0.098545375,0.391281706,0.087259259,0.001230079,0.137104377,0.350398128,0.027690753,22.66788321,0.146524669,1.832648753,0.018363419,0.296431428,0.161750269,0.413385717,0.011526549,0.056676991,0.000508497,0.005285399,0.036071731
Vrm,2.048186835,0.740206553,0.068121797,0.880721915,0.133525165,0.361396011,0.08988604,0.02045584,0.181780627,0.502995664,4.913601369,1.104630919,0.222305864,1.799467875,0.001771097,0.276663793,0.153747559,0.425426828,0.00961301,0.077334355,0.008702463,0.008500961,0.038239933
Vrm,2.083129243,0.800748008,0.248654219,0.619269504,0.112299276,0.3843967,0.069285082,0.018299389,0.155466747,0.404443501,0.236785768,3.426333885,0.173275485,1.902885548,0.030778811,0.291315206,0.153091291,0.398263802,0.024971068,0.061916778,0.007287984,0.004781319,0.02759374
Vrm,2.1013992,0.724725076,0.063868266,0.89757289,0.143523152,0.344877392,0.097931917,0.022023438,0.193021042,0.559680183,6709,0.63228499,0.207119633,1.817437655,1.41564E-06,0.270302409,0.148727198,0.431246585,0.006005147,0.083239665,0.009497533,0.008747243,0.042232805
