MINERAL,GROUP,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,Cr,Mn,Fe
Microcline,Feldspar,6.451612903,4.032258065,0.806451613,19.35483871,49.19354839,1.612903226,1.612903226,0,16.12903226,0.806451613,0,0,0,0
Microcline,Feldspar,6.626506024,3.614457831,0,19.27710843,49.39759036,1.204819277,1.807228916,0,16.86746988,1.204819277,0,0,0,0
Microcline,Feldspar,5.333333333,2.666666667,0,20,50.66666667,1.333333333,1.333333333,0,17.33333333,1.333333333,0,0,0,0
Microcline,Feldspar,4.347826087,2.173913043,0,21.73913043,52.17391304,2.173913043,0,0,17.39130435,0,0,0,0,0
Microcline,Feldspar,3.092783505,3.092783505,0,20.6185567,52.57731959,1.030927835,1.030927835,0,17.5257732,1.030927835,0,0,0,0
Microcline,Feldspar,2.666666667,2.666666667,0,20,52.66666667,1.333333333,1.333333333,0,18,1.333333333,0,0,0,0
Microcline,Feldspar,0,3.03030303,0,21.21212121,54.54545455,0,0,0,21.21212121,0,0,0,0,0
Microcline,Feldspar,6.593406593,3.296703297,1.098901099,19.78021978,49.45054945,1.098901099,1.098901099,0,16.48351648,1.098901099,0,0,0,0
Microcline,Feldspar,0.826446281,1.652892562,0,20.66115702,54.54545455,0.826446281,0.826446281,0,19.83471074,0.826446281,0,0,0,0
Microcline,Feldspar,4.210526316,3.157894737,1.052631579,20,51.57894737,1.052631579,1.052631579,0,16.84210526,1.052631579,0,0,0,0
Microcline,Feldspar,2.666666667,2.666666667,0.666666667,20.66666667,53.33333333,0.666666667,0.666666667,0,18,0.666666667,0,0,0,0
Microcline,Feldspar,0,0.653594771,0,20.91503268,55.55555556,1.307189542,0.653594771,0,19.60784314,1.307189542,0,0,0,0
Microcline,Feldspar,1.986754967,1.986754967,0.662251656,19.86754967,53.64238411,0.662251656,1.324503311,0,19.20529801,0.662251656,0,0,0,0
Microcline,Feldspar,0,0.442477876,0,20.79646018,56.19469027,0.442477876,0.442477876,0,20.3539823,0.884955752,0.442477876,0,0,0
Microcline,Feldspar,0,1.086956522,0,20.65217391,55.43478261,1.086956522,0,0,20.65217391,1.086956522,0,0,0,0
Microcline,Feldspar,3.246753247,1.948051948,0,20.12987013,53.24675325,1.298701299,1.298701299,0,18.18181818,0.649350649,0,0,0,0
Microcline,Feldspar,0,0.877192982,0,21.05263158,55.26315789,0.877192982,0.877192982,0,20.1754386,0.877192982,0,0,0,0
Microcline,Feldspar,5.825242718,3.883495146,0.970873786,19.41747573,49.51456311,1.941747573,0.970873786,0,16.50485437,0.970873786,0,0,0,0
Microcline,Feldspar,0,0.628930818,0,20.75471698,55.34591195,0.628930818,0.628930818,0,21.3836478,0.628930818,0,0,0,0
Microcline,Feldspar,1.851851852,3.703703704,1.851851852,40.74074074,42.59259259,0,0,0,9.259259259,0,0,0,0,0
Microcline,Feldspar,3.448275862,3.448275862,0,20.68965517,53.44827586,0,0,0,18.96551724,0,0,0,0,0
Microcline,Feldspar,6.493506494,3.896103896,1.298701299,19.48051948,49.35064935,1.298701299,1.298701299,0,15.58441558,1.298701299,0,0,0,0
Microcline,Feldspar,0,1.639344262,0,21.31147541,54.91803279,0.819672131,0.819672131,0,19.67213115,0.819672131,0,0,0,0
Microcline,Feldspar,0,0.806451613,0,20.96774194,55.64516129,0.806451613,0,0,20.96774194,0.806451613,0,0,0,0
Microcline,Feldspar,4.081632653,2.040816327,2.040816327,20.40816327,53.06122449,0,0,0,18.36734694,0,0,0,0,0
Microcline,Feldspar,4.310344828,2.586206897,0,19.82758621,51.72413793,1.724137931,0.862068966,0,18.10344828,0.862068966,0,0,0,0
Microcline,Feldspar,2.197802198,2.197802198,0,19.78021978,53.84615385,1.098901099,1.098901099,0,18.68131868,1.098901099,0,0,0,0
Microcline,Feldspar,0,0,0,20.79207921,55.44554455,0,0,0,23.76237624,0,0,0,0,0
Microcline,Feldspar,1.62601626,1.62601626,0,20.32520325,53.65853659,1.62601626,0.81300813,0,19.51219512,0.81300813,0,0,0,0
Microcline,Feldspar,1.388888889,1.851851852,0,20.83333333,55.09259259,0.925925926,0.925925926,0,18.51851852,0.462962963,0,0,0,0
Microcline,Feldspar,0,0.836820084,0,20.92050209,56.48535565,0.836820084,0.836820084,0,19.66527197,0.418410042,0,0,0,0
Microcline,Feldspar,0,0.99009901,0,21.78217822,55.94059406,0.495049505,0.495049505,0,19.8019802,0.495049505,0,0,0,0
Microcline,Feldspar,0,1.01010101,0,21.21212121,54.54545455,1.01010101,1.01010101,0,20.2020202,1.01010101,0,0,0,0
Microcline,Feldspar,0,0.684931507,0,20.54794521,56.16438356,0.684931507,0.684931507,0,20.54794521,0.684931507,0,0,0,0
Microcline,Feldspar,0,0.523560209,0,20.94240838,55.4973822,0.523560209,0.523560209,0,20.41884817,1.047120419,0.523560209,0,0,0
Microcline,Feldspar,0,1.01010101,0,20.2020202,55.55555556,1.01010101,1.01010101,0,20.2020202,1.01010101,0,0,0,0
Microcline,Feldspar,1.960784314,1.307189542,0,20.26143791,54.90196078,0.653594771,0.653594771,0,19.60784314,0.653594771,0,0,0,0
Microcline,Feldspar,0,0,0,20.47619048,56.19047619,0.476190476,0.476190476,0,21.9047619,0.476190476,0,0,0,0
Microcline,Feldspar,4.494382022,2.808988764,0.561797753,19.66292135,51.68539326,1.123595506,1.123595506,0,17.41573034,1.123595506,0,0,0,0
Microcline,Feldspar,5.82010582,3.174603175,0,19.04761905,51.32275132,1.058201058,1.587301587,0,16.93121693,1.058201058,0,0,0,0
Microcline,Feldspar,1.195219124,1.593625498,0,20.3187251,53.78486056,1.195219124,1.195219124,0,18.7250996,1.195219124,0.398406375,0.398406375,0,0
Microcline,Feldspar,0.469483568,0.938967136,0,21.12676056,55.39906103,0.938967136,0.469483568,0,19.71830986,0.938967136,0,0,0,0
Microcline,Feldspar,0,2.702702703,0,21.62162162,54.05405405,0,0,0,21.62162162,0,0,0,0,0
Microcline,Feldspar,0,1.960784314,0,21.56862745,54.90196078,0,0,0,19.60784314,1.960784314,0,0,0,0
Montmorillonite,Clay,1.388888889,1.388888889,12.5,22.22222222,59.72222222,0,0.694444444,0,0.694444444,0.694444444,0,0,0,0.694444444
Montmorillonite,Clay,4.761904762,2.380952381,13.0952381,21.42857143,54.76190476,0,1.19047619,0,1.19047619,0,0,0,0,1.19047619
Montmorillonite,Clay,0,1.5625,14.0625,21.875,60.9375,0,0,0,0,0,0,0,0,1.5625
Montmorillonite,Clay,0.574712644,1.149425287,13.2183908,21.26436782,60.34482759,0,1.149425287,0.574712644,0.574712644,0.574712644,0,0,0,0.574712644
Montmorillonite,Clay,0.961538462,1.442307692,12.98076923,21.15384615,58.17307692,0,1.442307692,0.961538462,0.961538462,0.961538462,0,0,0,0.961538462
Montmorillonite,Clay,2.747252747,2.197802198,13.18681319,20.32967033,54.94505495,0.549450549,1.648351648,1.098901099,1.098901099,1.098901099,0.549450549,0,0,0.549450549
Montmorillonite,Clay,0,2.272727273,13.63636364,22.72727273,61.36363636,0,0,0,0,0,0,0,0,0
Montmorillonite,Clay,1.379310345,0.689655172,14.48275862,22.06896552,60,0,0,0.689655172,0,0,0,0,0,0.689655172
Montmorillonite,Clay,0,1.369863014,13.69863014,21.91780822,60.2739726,0,0,0,1.369863014,0,0,0,0,1.369863014
Montmorillonite,Clay,0,1.333333333,13.33333333,22.66666667,61.33333333,0,0,0,0,0,0,0,0,1.333333333
Montmorillonite,Clay,3.703703704,2.962962963,13.33333333,20,54.81481481,0,1.481481481,0.740740741,1.481481481,0.740740741,0,0,0,0.740740741
Montmorillonite,Clay,0,0.862068966,12.06896552,21.55172414,62.06896552,0,0,0.862068966,0.862068966,0.862068966,0,0,0,0.862068966
Montmorillonite,Clay,0,0.99009901,12.87128713,22.77227723,62.37623762,0,0,0,0,0,0,0,0,0.99009901
Montmorillonite,Clay,1.875,2.5,13.125,20.625,56.875,0,1.25,0.625,1.25,1.25,0,0,0,0.625
Montmorillonite,Clay,0,1.310043668,12.22707424,21.39737991,59.82532751,0,0.873362445,0.873362445,0.873362445,1.310043668,0.436681223,0,0,0.873362445
Montmorillonite,Clay,0,0.751879699,12.03007519,21.05263158,58.64661654,0,0.751879699,0.751879699,1.503759398,1.503759398,0.751879699,0.751879699,0,1.503759398
Montmorillonite,Clay,2.985074627,3.482587065,12.93532338,19.90049751,54.22885572,0.497512438,1.990049751,0.995024876,1.492537313,0.995024876,0,0,0,0.497512438
Montmorillonite,Clay,0,0,9.655172414,20,58.62068966,0,0.689655172,1.379310345,1.379310345,2.068965517,2.068965517,1.379310345,0.689655172,2.068965517
Montmorillonite,Clay,5.46875,4.6875,13.28125,18.75,50.78125,0.78125,2.34375,0.78125,1.5625,0.78125,0,0,0,0.78125
Montmorillonite,Clay,5.673758865,3.546099291,13.4751773,19.85815603,51.77304965,0.709219858,1.418439716,0.709219858,1.418439716,0.709219858,0,0,0,0.709219858
Montmorillonite,Clay,3.787878788,2.272727273,13.63636364,20.45454545,55.3030303,0,1.515151515,0.757575758,0.757575758,0.757575758,0,0,0,0.757575758
Montmorillonite,Clay,2.614379085,1.307189542,13.07189542,21.56862745,58.16993464,0,1.307189542,0.653594771,0.653594771,0,0,0,0,0.653594771
Montmorillonite,Clay,1.234567901,2.469135802,13.16872428,20.57613169,55.96707819,0.411522634,1.646090535,0.823045267,1.646090535,0.823045267,0.411522634,0,0,0.823045267
Montmorillonite,Clay,0,0.896860987,12.10762332,21.07623318,59.64125561,0,0.896860987,0.896860987,1.34529148,1.34529148,0.448430493,0.448430493,0,0.896860987
Montmorillonite,Clay,4.347826087,3.260869565,13.04347826,20.65217391,54.34782609,0,1.086956522,1.086956522,1.086956522,0,0,0,0,1.086956522
Montmorillonite,Clay,6.349206349,4.761904762,12.6984127,19.04761905,52.38095238,1.587301587,1.587301587,0,1.587301587,0,0,0,0,0
Montmorillonite,Clay,7,4,13,19,50,1,2,1,1,1,0,0,0,1
Montmorillonite,Clay,4.545454545,3.409090909,13.06818182,19.88636364,53.40909091,0.568181818,2.272727273,0.568181818,1.136363636,0.568181818,0,0,0,0.568181818
Montmorillonite,Clay,3.076923077,2.307692308,13.07692308,20.76923077,55.38461538,0,1.538461538,0.769230769,1.538461538,0.769230769,0,0,0,0.769230769
Montmorillonite,Clay,0,0.613496933,11.04294479,20.85889571,62.57668712,0,0,0.613496933,0.613496933,1.840490798,0.613496933,0,0,1.226993865
Montmorillonite,Clay,2.941176471,2.941176471,13.23529412,20.09803922,54.90196078,0.490196078,1.960784314,0.980392157,1.470588235,0.490196078,0,0,0,0.490196078
Montmorillonite,Clay,2.02020202,1.01010101,14.14141414,21.21212121,59.5959596,0,1.01010101,0,0,0,0,0,0,1.01010101
Montmorillonite,Clay,0.408163265,1.224489796,12.65306122,21.2244898,60,0,1.224489796,0.816326531,0.816326531,0.816326531,0,0,0,0.816326531
Montmorillonite,Clay,3.370786517,2.247191011,13.48314607,20.78651685,56.17977528,0,1.123595506,1.123595506,0.561797753,0.561797753,0,0,0,0.561797753
Montmorillonite,Clay,0,0.925925926,13.88888889,22.22222222,60.18518519,0,0.925925926,0.925925926,0,0,0,0,0,0.925925926
Montmorillonite,Clay,2.941176471,2.941176471,13.23529412,20.58823529,57.35294118,0,1.470588235,0,0,0,0,0,0,1.470588235
Montmorillonite,Clay,3.488372093,2.325581395,12.79069767,20.93023256,56.97674419,0,1.162790698,0,1.162790698,0,0,0,0,1.162790698
Montmorillonite,Clay,0,0,12.12121212,21.96969697,62.87878788,0,0.757575758,0.757575758,0.757575758,0,0,0,0,0.757575758
Montmorillonite,Clay,0,0.483091787,12.56038647,21.73913043,61.352657,0,0.966183575,0.483091787,0.966183575,0.483091787,0,0,0,0.966183575
Muscovite (var. Illite),Clay,9.848484848,3.03030303,3.787878788,25.75757576,43.18181818,2.272727273,1.515151515,0.757575758,7.575757576,0,0,0,0,2.272727273
Muscovite (var. Illite),Clay,0,0,1.793721973,29.59641256,45.73991031,0,0,0,16.14349776,0.896860987,1.34529148,0.448430493,0.448430493,3.587443946
Muscovite (var. Illite),Clay,3.448275862,0,0,41.37931034,48.27586207,0,0,0,3.448275862,0,0,0,0,3.448275862
Muscovite (var. Illite),Clay,1.785714286,0,1.785714286,30.35714286,51.78571429,0,0,0,7.142857143,0,3.571428571,0,0,3.571428571
Muscovite (var. Illite),Clay,6.862745098,1.960784314,3.921568627,26.47058824,46.07843137,1.960784314,0.980392157,0,7.843137255,0,0.980392157,0,0,2.941176471
Muscovite (var. Illite),Clay,3.797468354,0,3.164556962,27.21518987,50,1.898734177,1.265822785,0,8.860759494,0,0.632911392,0,0,3.164556962
Muscovite (var. Illite),Clay,6.779661017,1.694915254,3.389830508,27.11864407,49.15254237,0,0,0,6.779661017,0,0,0,0,5.084745763
Muscovite (var. Illite),Clay,9.090909091,3.636363636,3.636363636,21.81818182,47.27272727,1.818181818,1.818181818,0,7.272727273,0,0,0,0,3.636363636
Muscovite (var. Illite),Clay,0,0,3.225806452,29.03225806,50.53763441,1.075268817,1.075268817,0,10.75268817,0,1.075268817,0,0,3.225806452
Muscovite (var. Illite),Clay,6.451612903,1.612903226,4.838709677,27.41935484,46.77419355,1.612903226,1.612903226,0,6.451612903,0,0,0,0,3.225806452
Muscovite (var. Illite),Clay,6.593406593,3.296703297,3.296703297,31.86813187,41.75824176,1.098901099,1.098901099,0,8.791208791,0,0,0,0,2.197802198
Muscovite (var. Illite),Clay,11.2244898,3.06122449,3.06122449,24.48979592,42.85714286,2.040816327,2.040816327,1.020408163,7.142857143,0,0,0,0,3.06122449
Muscovite (var. Illite),Clay,6.557377049,1.639344262,3.278688525,27.86885246,45.90163934,1.639344262,1.639344262,0,8.196721311,0,0,0,0,3.278688525
Muscovite (var. Illite),Clay,4.545454545,0,4.545454545,27.27272727,54.54545455,0,0,0,4.545454545,0,0,0,0,4.545454545
Muscovite (var. Illite),Clay,3.571428571,0,3.571428571,28.57142857,53.57142857,0,0,0,7.142857143,0,0,0,0,3.571428571
Muscovite (var. Illite),Clay,13.79310345,3.448275862,3.448275862,24.13793103,44.82758621,0,0,0,6.896551724,0,0,0,0,3.448275862
Muscovite (var. Illite),Clay,9.574468085,3.191489362,3.191489362,24.46808511,44.68085106,2.127659574,2.127659574,0,7.446808511,0,0,0,0,3.191489362
Muscovite (var. Illite),Clay,10.81081081,2.702702703,2.702702703,27.02702703,40.54054054,2.702702703,2.702702703,0,5.405405405,2.702702703,0,0,0,2.702702703
Muscovite (var. Illite),Clay,7.042253521,2.816901408,1.408450704,38.02816901,39.43661972,2.816901408,1.408450704,0,5.633802817,0,0,0,0,1.408450704
Muscovite (var. Illite),Clay,2.173913043,0,2.898550725,28.98550725,50.72463768,1.449275362,0.724637681,0,9.420289855,0,0,0,0,3.623188406
Muscovite (var. Illite),Clay,9.090909091,4.545454545,4.545454545,27.27272727,45.45454545,0,0,0,4.545454545,0,0,0,0,4.545454545
Muscovite (var. Illite),Clay,5.882352941,0,2.941176471,29.41176471,50,0,0,0,5.882352941,0,0,0,0,5.882352941
Muscovite (var. Illite),Clay,10.34482759,3.448275862,3.448275862,27.5862069,44.82758621,0,0,0,6.896551724,0,0,0,0,3.448275862
Muscovite (var. Illite),Clay,13.63636364,4.545454545,4.545454545,22.72727273,45.45454545,0,0,0,4.545454545,0,0,0,0,4.545454545
Muscovite (var. Illite),Clay,14.28571429,2.857142857,5.714285714,22.85714286,40,2.857142857,0,0,5.714285714,0,0,0,0,5.714285714
Muscovite (var. Illite),Clay,6.153846154,3.076923077,3.076923077,33.84615385,38.46153846,1.538461538,1.538461538,0,10.76923077,0,0,0,0,1.538461538
Muscovite (var. Illite),Clay,9.090909091,1.818181818,3.636363636,25.45454545,45.45454545,1.818181818,1.818181818,0,7.272727273,0,0,0,0,3.636363636
Muscovite (var. Illite),Clay,4.938271605,1.234567901,3.703703704,23.45679012,50.61728395,1.234567901,1.234567901,0,8.641975309,0,1.234567901,0,0,3.703703704
Oligoclase,Feldspar,0,9.756097561,0,26.2195122,52.43902439,0,0,0,1.829268293,9.756097561,0,0,0,0
Oligoclase,Feldspar,0,7.650273224,0,25.13661202,49.18032787,0,0,0,1.639344262,16.39344262,0,0,0,0
Oligoclase,Feldspar,1.020408163,17.85714286,0.510204082,24.48979592,47.44897959,0.510204082,1.020408163,0,1.530612245,5.612244898,0,0,0,0
Oligoclase,Feldspar,0.526315789,16.84210526,0,25.26315789,48.42105263,0.526315789,0.526315789,0,1.578947368,6.315789474,0,0,0,0
Oligoclase,Feldspar,0,16.4021164,0,25.3968254,49.20634921,0.529100529,0.529100529,0,1.587301587,6.349206349,0,0,0,0
Oligoclase,Feldspar,2.222222222,18.88888889,0,24.44444444,45.55555556,1.111111111,1.111111111,0,1.111111111,5.555555556,0,0,0,0
Oligoclase,Feldspar,5.202312139,19.07514451,0.578034682,23.12138728,44.50867052,0.578034682,0.578034682,0.578034682,1.156069364,4.624277457,0,0,0,0
Oligoclase,Feldspar,0,9.665427509,0,26.02230483,53.90334572,0,0,0,1.486988848,8.921933086,0,0,0,0
Oligoclase,Feldspar,0,16.78832117,0,25.18248175,50,0.364963504,0.364963504,0,1.459854015,5.839416058,0,0,0,0
Oligoclase,Feldspar,0,14.453125,0,25.78125,51.171875,0,0.390625,0,1.5625,6.640625,0,0,0,0
Oligoclase,Feldspar,6.382978723,20.21276596,0,22.34042553,43.61702128,1.063829787,1.063829787,0,1.063829787,4.255319149,0,0,0,0
Oligoclase,Feldspar,1.229508197,17.62295082,0.409836066,24.59016393,47.54098361,0.409836066,0.819672131,0.409836066,1.639344262,5.327868852,0,0,0,0
Oligoclase,Feldspar,2.702702703,17.83783784,0,24.32432432,47.56756757,0.540540541,0.540540541,0,1.621621622,4.864864865,0,0,0,0
Oligoclase,Feldspar,0,17.05426357,0,24.80620155,48.8372093,0.775193798,0.775193798,0,1.550387597,6.201550388,0,0,0,0
Oligoclase,Feldspar,5.737704918,19.67213115,0.819672131,22.95081967,42.62295082,0.819672131,0.819672131,0,1.639344262,4.918032787,0,0,0,0
Oligoclase,Feldspar,8.396946565,20.61068702,0.763358779,21.3740458,39.69465649,0.763358779,1.526717557,0.763358779,1.526717557,4.580152672,0,0,0,0
Oligoclase,Feldspar,0,16.4874552,0,25.08960573,49.82078853,0.358422939,0.716845878,0,1.433691756,6.093189964,0,0,0,0
Oligoclase,Feldspar,7.211538462,20.19230769,0.961538462,21.63461538,40.86538462,0.961538462,1.442307692,0.480769231,1.923076923,4.326923077,0,0,0,0
Oligoclase,Feldspar,6.481481481,20.37037037,0.925925926,22.22222222,41.66666667,0.925925926,0.925925926,0,1.851851852,4.62962963,0,0,0,0
Oligoclase,Feldspar,0,16.94915254,0,25.42372881,49.15254237,0,0,0,1.694915254,6.779661017,0,0,0,0
Oligoclase,Feldspar,0,15.38461538,0,25.27472527,50,0.549450549,0.549450549,0,1.648351648,6.593406593,0,0,0,0
Oligoclase,Feldspar,1.408450704,17.84037559,0.469483568,23.94366197,46.47887324,0.938967136,0.938967136,0.469483568,1.877934272,5.633802817,0,0,0,0
Oligoclase,Feldspar,2.645502646,17.98941799,0.529100529,23.80952381,46.03174603,0.529100529,1.058201058,0.529100529,1.587301587,5.291005291,0,0,0,0
Oligoclase,Feldspar,2.53164557,18.14345992,0.421940928,24.05063291,45.99156118,0.421940928,0.843881857,0.421940928,1.687763713,5.485232068,0,0,0,0
Oligoclase,Feldspar,4.294478528,19.01840491,0,23.92638037,45.39877301,0.613496933,0.613496933,0,1.226993865,4.90797546,0,0,0,0
Oligoclase,Feldspar,0,13.95348837,0,26.04651163,51.62790698,0,0,0,1.395348837,6.976744186,0,0,0,0
Oligoclase,Feldspar,4.705882353,20,0,23.52941176,44.70588235,0,1.176470588,0,1.176470588,4.705882353,0,0,0,0
Oligoclase,Feldspar,0.934579439,17.75700935,0,25.23364486,47.6635514,0,0.934579439,0,1.869158879,5.607476636,0,0,0,0
Oligoclase,Feldspar,0,16.49484536,0,25.77319588,50.51546392,0,0,0,1.030927835,6.18556701,0,0,0,0
Oligoclase,Feldspar,1.315789474,18.42105263,0,25,47.36842105,0,1.315789474,0,1.315789474,5.263157895,0,0,0,0
Oligoclase,Feldspar,6.666666667,20,0,22.22222222,42.22222222,0,2.222222222,0,2.222222222,4.444444444,0,0,0,0
Oligoclase,Feldspar,1.058201058,17.46031746,0,24.86772487,49.20634921,0.529100529,0.529100529,0,1.058201058,5.291005291,0,0,0,0
Oligoclase,Feldspar,3.773584906,18.86792453,0,23.89937107,45.91194969,0.628930818,0.628930818,0,1.257861635,5.031446541,0,0,0,0
Oligoclase,Feldspar,0.966183575,17.39130435,0.483091787,24.63768116,47.82608696,0.483091787,0.483091787,0.483091787,1.449275362,5.797101449,0,0,0,0
Oligoclase,Feldspar,4,18.66666667,0,24,45.33333333,1.333333333,0,0,1.333333333,5.333333333,0,0,0,0
Oligoclase,Feldspar,2.564102564,19.23076923,0,24.35897436,46.15384615,0,1.282051282,0,1.282051282,5.128205128,0,0,0,0
Oligoclase,Feldspar,4.301075269,19.35483871,1.075268817,22.58064516,43.01075269,1.075268817,1.075268817,0,2.150537634,5.376344086,0,0,0,0
Oligoclase,Feldspar,1.098901099,17.03296703,0,25.27472527,48.35164835,0.549450549,0.549450549,0,1.648351648,5.494505495,0,0,0,0
Oligoclase,Feldspar,4.494382022,20.2247191,0,23.59550562,44.94382022,0,1.123595506,0,1.123595506,4.494382022,0,0,0,0
Oligoclase,Feldspar,4.504504505,18.91891892,0.45045045,22.97297297,44.14414414,0.900900901,0.900900901,0.45045045,1.801801802,4.954954955,0,0,0,0
Oligoclase,Feldspar,0,12.76595745,0,25.53191489,51.06382979,0,0.425531915,0,1.70212766,7.659574468,0.425531915,0.425531915,0,0
Oligoclase,Feldspar,4.366812227,19.2139738,0.436681223,23.1441048,43.66812227,0.873362445,1.310043668,0.436681223,1.746724891,4.80349345,0,0,0,0
Oligoclase,Feldspar,0,11.47540984,0,25.57377049,51.47540984,0.327868852,0.327868852,0,1.967213115,8.196721311,0.327868852,0.327868852,0,0
Oligoclase,Feldspar,5.882352941,20,0.588235294,22.35294118,41.76470588,1.176470588,1.176470588,0.588235294,1.764705882,4.705882353,0,0,0,0
Oligoclase,Feldspar,5.913978495,19.89247312,0.537634409,22.58064516,42.47311828,0.537634409,1.075268817,0.537634409,1.612903226,4.838709677,0,0,0,0
Oligoclase,Feldspar,2.43902439,18.04878049,0.487804878,23.90243902,46.34146341,0.487804878,0.975609756,0.487804878,1.463414634,5.365853659,0,0,0,0
Oligoclase,Feldspar,1.111111111,19.44444444,0,24.44444444,47.77777778,0.555555556,0.555555556,0,1.111111111,5,0,0,0,0
Pigeonite,Pyroxene,0.4995005,0,29.17082917,6.793206793,47.65234765,0,0.3996004,0,0.0999001,0.699300699,0.0999001,0,0.0999001,14.48551449
Pigeonite,Pyroxene,0.700700701,0,29.82982983,6.706706707,47.64764765,0,0.3003003,0,0.1001001,0.700700701,0.1001001,0,0.1001001,13.81381381
Pigeonite,Pyroxene,1.1,0,30.7,6.7,47.5,0.1,0.3,0,0.1,0.6,0.1,0,0,12.8
Pigeonite,Pyroxene,1.705115346,0,31.19358074,4.613841525,47.94383149,0.100300903,0.401203611,0,0,0.702106319,0.100300903,0,0,13.23971916
Pigeonite,Pyroxene,3.703703704,1.201201201,30.03003003,6.206206206,43.74374374,0.700700701,1.101101101,0.500500501,0.600600601,0.800800801,0.2002002,0,0.1001001,11.11111111
Pigeonite,Pyroxene,0,0,21.3,4.8,38.2,0,0.1,0.2,0.9,2.3,1.5,1,1,28.7
Pigeonite,Pyroxene,1,0.1,29.7,6.3,47.7,0,0.6,0,0.1,1.4,0.1,0,0.1,12.9
Pigeonite,Pyroxene,1.497005988,0.099800399,30.23952096,6.487025948,47.20558882,0.099800399,0.598802395,0,0.099800399,0.998003992,0.099800399,0,0.099800399,12.4750499
Pigeonite,Pyroxene,0.3003003,0,28.12812813,6.506506507,46.84684685,0,0.1001001,0,0.1001001,0.900900901,0.1001001,0,0.1001001,16.91691692
Pigeonite,Pyroxene,4.704704705,1.901901902,28.52852853,6.906906907,42.84284284,0.600600601,1.601601602,0.3003003,0.3003003,2.502502503,0.1001001,0,0,9.70970971
Pigeonite,Pyroxene,0.700700701,0,29.02902903,6.506506507,47.14714715,0,0.2002002,0,0,1.101101101,0.2002002,0,0.1001001,15.01501502
Pigeonite,Pyroxene,0.501002004,0,29.35871743,5.711422846,47.89579158,0,0.400801603,0,0.100200401,1.102204409,0.100200401,0,0.100200401,14.72945892
Pigeonite,Pyroxene,0.699300699,0,28.67132867,6.993006993,47.35264735,0.0999001,0.1998002,0,0.0999001,2.997002997,0.1998002,0,0.0999001,12.58741259
Pigeonite,Pyroxene,3.788634098,2.193419741,27.71684945,6.979062812,42.47258225,0.897308076,2.093718843,0.398803589,0.697906281,0.797607178,0.099700897,0,0.099700897,11.76470588
Pigeonite,Pyroxene,0.900900901,0,30.23023023,6.706706707,47.44744745,0,0.3003003,0,0.1001001,0.500500501,0.1001001,0,0.1001001,13.61361361
Pigeonite,Pyroxene,0,0,27.34530938,6.586826347,46.20758483,0,0.099800399,0,0.199600798,1.497005988,0.399201597,0.099800399,0.199600798,17.36526946
Pigeonite,Pyroxene,0,0,27.3,6.6,47.3,0,0.2,0,0.2,1.1,0.1,0,0.1,17.1
Pigeonite,Pyroxene,0.3996004,0,30.16983017,6.093906094,48.25174825,0.0999001,0.1998002,0,0.0999001,0.599400599,0.0999001,0,0.0999001,13.88611389
Pigeonite,Pyroxene,0.3003003,0,29.42942943,6.506506507,48.14814815,0,0.1001001,0,0.1001001,0.700700701,0.1001001,0,0.1001001,14.51451451
Pigeonite,Pyroxene,0,0.5,26.9,6.3,45.8,0.4,1.3,0.1,0.4,0.7,0.1,0,0.1,17.4
Pigeonite,Pyroxene,2.497502498,1.898101898,27.07292707,7.592407592,43.75624376,0.699300699,2.097902098,0.2997003,0.699300699,1.998001998,0.2997003,0,0,11.08891109
Pigeonite,Pyroxene,0.700700701,0,29.32932933,6.406406406,47.34734735,0,0.2002002,0,0.1001001,0.800800801,0.500500501,0,0.2002002,14.41441441
Pigeonite,Pyroxene,0,0,26.9,6.3,46.1,0,0.5,0,0.2,1,0.1,0,0.1,18.8
Pigeonite,Pyroxene,0,0,29.22922923,6.406406406,47.94794795,0,0.3003003,0,0.1001001,0.900900901,0.2002002,0,0.1001001,14.81481481
Pigeonite,Pyroxene,0,0,28.6,5,47,0,0.1,0,0.1,1,0.4,0.1,0.2,17.5
Pigeonite,Pyroxene,3.496503497,1.698301698,29.87012987,6.493506494,43.25674326,0.799200799,1.298701299,0.4995005,0.599400599,0.699300699,0.1998002,0,0.0999001,10.98901099
Pigeonite,Pyroxene,0.0999001,0,29.57042957,6.693306693,47.95204795,0,0.1998002,0,0.0999001,0.699300699,0.0999001,0,0.0999001,14.48551449
Pigeonite,Pyroxene,2.1,0.1,30,6.2,46.8,0.1,0.7,0,0.1,1.8,0.1,0,0,12
Pigeonite,Pyroxene,1.7,0.4,28.9,7.4,46.6,0.1,0.6,0,0.1,2,0.1,0,0,12.1
Pigeonite,Pyroxene,0.4004004,0,28.22822823,6.206206206,46.14614615,0,0.4004004,0,0.1001001,1.001001001,0.1001001,0,0.1001001,17.31731732
Pigeonite,Pyroxene,2.297702298,1.198801199,28.37162837,7.492507493,43.95604396,0.699300699,1.398601399,0.2997003,0.3996004,0.699300699,0.0999001,0,0.0999001,12.98701299
Pigeonite,Pyroxene,0,0.1001001,25.32532533,5.805805806,43.04304304,0,0.500500501,0,0.500500501,1.701701702,0.600600601,0.2002002,0.4004004,21.82182182
